customer_index,predicted_probability,risk_band,decision_at_0_30,actual_default
5795,0.11112611,10–20%,0,0
28114,0.09444057,0–10%,0,0
16841,0.14443903,10–20%,0,0
4682,0.22554615,20–30%,0,0
22366,0.15628986,10–20%,0,0
5056,0.7550785,70–80%,1,1
19355,0.03132712,0–10%,0,0
8833,0.52993697,50–60%,1,0
7471,0.102681495,10–20%,0,0
5624,0.100930035,10–20%,0,0
15122,0.13977003,10–20%,0,0
696,0.12253164,10–20%,0,0
22729,0.36866638,30–40%,1,0
12178,0.057664108,0–10%,0,0
12843,0.16695322,10–20%,0,0
12772,0.61138135,60–70%,1,1
4659,0.8029974,80–90%,1,1
260,0.013727851,0–10%,0,0
27636,0.31666398,30–40%,1,0
13125,0.34388313,30–40%,1,0
17603,0.08022004,0–10%,0,0
17318,0.58519495,50–60%,1,0
27536,0.92604005,90–100%,1,1
8272,0.18276353,10–20%,0,0
15697,0.10392465,10–20%,0,0
29540,0.22452661,20–30%,0,1
25431,0.06644491,0–10%,0,0
1035,0.5017449,50–60%,1,1
12027,0.068618126,0–10%,0,0
15102,0.31282368,30–40%,1,0
7660,0.69808763,60–70%,1,1
18283,0.14480397,10–20%,0,0
9218,0.23330705,20–30%,0,1
28617,0.10822588,10–20%,0,0
20170,0.107036225,10–20%,0,1
28690,0.12739883,10–20%,0,0
17426,0.28740883,20–30%,0,0
18315,0.06507229,0–10%,0,0
2711,0.30932513,30–40%,1,0
1753,0.11333455,10–20%,0,0
8091,0.33598197,30–40%,1,0
13433,0.15955573,10–20%,0,0
25155,0.6139532,60–70%,1,0
18409,0.6878365,60–70%,1,1
7974,0.13778982,10–20%,0,0
2443,0.33948433,30–40%,1,0
25240,0.07732165,0–10%,0,0
13533,0.19169018,10–20%,0,0
16689,0.81941605,80–90%,1,1
4556,0.34055316,30–40%,1,0
3370,0.13870941,10–20%,0,1
24449,0.4813726,40–50%,1,0
5391,0.08205712,0–10%,0,0
21145,0.11283619,10–20%,0,0
18025,0.21834685,20–30%,0,0
15041,0.12443436,10–20%,0,0
8046,0.8007471,80–90%,1,0
13006,0.22680123,20–30%,0,0
8048,0.690467,60–70%,1,1
15375,0.08780692,0–10%,0,0
16069,0.14157064,10–20%,0,0
18965,0.064196825,0–10%,0,0
22399,0.10125563,10–20%,0,0
14417,0.05235957,0–10%,0,0
13113,0.13528238,10–20%,0,0
20465,0.23536605,20–30%,0,0
10285,0.016069893,0–10%,0,0
8648,0.09454348,0–10%,0,0
2353,0.07917712,0–10%,0,0
4348,0.24164523,20–30%,0,0
17597,0.123320475,10–20%,0,0
3073,0.1326804,10–20%,0,1
9035,0.13680513,10–20%,0,0
18949,0.047238067,0–10%,0,0
18274,0.21731474,20–30%,0,0
22803,0.0673824,0–10%,0,0
6803,0.24626964,20–30%,0,0
9936,0.19234195,10–20%,0,0
21883,0.10813071,10–20%,0,0
4657,0.14892955,10–20%,0,0
9563,0.111560725,10–20%,0,0
7058,0.06712472,0–10%,0,0
26538,0.23972602,20–30%,0,0
28806,0.22838016,20–30%,0,1
9135,0.16454689,10–20%,0,0
7072,0.060968075,0–10%,0,0
29008,0.07403212,0–10%,0,0
24694,0.109417886,10–20%,0,0
5591,0.2062889,20–30%,0,0
16256,0.12539732,10–20%,0,0
19029,0.6617196,60–70%,1,1
3807,0.09500481,0–10%,0,0
6525,0.061742917,0–10%,0,0
5750,0.89277875,80–90%,1,1
27422,0.08150772,0–10%,0,0
6655,0.049323782,0–10%,0,0
23995,0.46605894,40–50%,1,0
6729,0.5629938,50–60%,1,1
22841,0.09226153,0–10%,0,0
20131,0.078291364,0–10%,0,0
2268,0.80438423,80–90%,1,1
24197,0.7911402,70–80%,1,1
19354,0.19227695,10–20%,0,1
15296,0.09542285,0–10%,0,0
12548,0.1472072,10–20%,0,0
11058,0.06304501,0–10%,0,0
22385,0.091453075,0–10%,0,1
19416,0.2313217,20–30%,0,1
17165,0.1347712,10–20%,0,0
10901,0.08511456,0–10%,0,0
15909,0.5596076,50–60%,1,0
14807,0.41421443,40–50%,1,0
28628,0.103657775,10–20%,0,0
16830,0.18309613,10–20%,0,0
11039,0.38503426,30–40%,1,0
28070,0.10274456,10–20%,0,0
8783,0.23830634,20–30%,0,0
9541,0.25797364,20–30%,0,0
26171,0.13423416,10–20%,0,0
11266,0.7525795,70–80%,1,1
3988,0.14758158,10–20%,0,0
8004,0.10123622,10–20%,0,1
1949,0.07594392,0–10%,0,0
22112,0.13681239,10–20%,0,0
13504,0.25782558,20–30%,0,1
969,0.10050211,10–20%,0,0
1205,0.07133327,0–10%,0,1
10932,0.3744562,30–40%,1,0
13625,0.051472846,0–10%,0,0
21611,0.3249444,30–40%,1,0
6306,0.030594155,0–10%,0,0
4324,0.397691,30–40%,1,0
6834,0.15096179,10–20%,0,0
4557,0.11654659,10–20%,0,0
15906,0.05754476,0–10%,0,0
17166,0.12250204,10–20%,0,0
22333,0.04845983,0–10%,0,0
2758,0.17130907,10–20%,0,0
7067,0.7009374,70–80%,1,0
23098,0.044381574,0–10%,0,0
8675,0.032432456,0–10%,0,0
23656,0.28693515,20–30%,0,0
14204,0.30248263,30–40%,1,1
21529,0.12938872,10–20%,0,0
28988,0.37073797,30–40%,1,1
24401,0.13205586,10–20%,0,0
21011,0.12075925,10–20%,0,0
2454,0.039409228,0–10%,0,0
799,0.069022514,0–10%,0,0
10878,0.4752357,40–50%,1,0
7400,0.1369423,10–20%,0,0
29259,0.111801036,10–20%,0,0
13656,0.15862569,10–20%,0,0
23278,0.14837839,10–20%,0,0
15882,0.1410667,10–20%,0,0
11463,0.13063316,10–20%,0,0
9497,0.04551354,0–10%,0,0
2386,0.16510643,10–20%,0,0
13171,0.055864073,0–10%,0,0
19877,0.17498021,10–20%,0,0
23690,0.19285244,10–20%,0,0
2701,0.1795298,10–20%,0,0
17681,0.18871742,10–20%,0,1
17569,0.6680247,60–70%,1,1
24198,0.3394278,30–40%,1,0
29287,0.30084762,30–40%,1,0
21708,0.66575503,60–70%,1,0
18929,0.06326253,0–10%,0,0
8148,0.3815304,30–40%,1,1
3064,0.047527086,0–10%,0,0
29176,0.8133515,80–90%,1,1
29977,0.039161783,0–10%,0,0
6337,0.5567241,50–60%,1,0
26304,0.040508647,0–10%,0,0
25588,0.0965533,0–10%,0,0
26367,0.16995353,10–20%,0,1
10257,0.052849025,0–10%,0,0
3112,0.03994138,0–10%,0,0
23145,0.08320664,0–10%,0,0
4392,0.20862721,20–30%,0,0
15352,0.36247343,30–40%,1,0
8061,0.13560627,10–20%,0,0
29985,0.2300161,20–30%,0,0
18699,0.07877236,0–10%,0,0
8432,0.20519945,20–30%,0,0
5676,0.16340056,10–20%,0,0
2430,0.2680762,20–30%,0,1
27144,0.02968124,0–10%,0,0
10487,0.07287013,0–10%,0,1
21106,0.1120906,10–20%,0,0
27330,0.07975781,0–10%,0,0
3582,0.048674,0–10%,0,0
10051,0.14618184,10–20%,0,0
27995,0.073304,0–10%,0,0
27979,0.20728596,20–30%,0,0
6858,0.13697648,10–20%,0,0
29319,0.0644408,0–10%,0,0
26420,0.09937667,0–10%,0,1
12716,0.08315954,0–10%,0,0
11328,0.06623107,0–10%,0,0
27180,0.10564075,10–20%,0,0
9531,0.27050313,20–30%,0,1
29842,0.039631616,0–10%,0,0
23483,0.15244192,10–20%,0,0
26931,0.07889611,0–10%,0,0
3862,0.07575906,0–10%,0,0
28590,0.27506503,20–30%,0,1
10545,0.37728897,30–40%,1,0
1077,0.035891876,0–10%,0,0
6198,0.37730655,30–40%,1,0
17620,0.10420545,10–20%,0,0
28538,0.08205933,0–10%,0,0
26454,0.7920908,70–80%,1,1
28234,0.09962271,0–10%,0,0
1235,0.12519005,10–20%,0,1
23629,0.08963176,0–10%,0,0
13497,0.25924668,20–30%,0,1
18950,0.36656106,30–40%,1,1
24090,0.05694754,0–10%,0,0
249,0.15302484,10–20%,0,0
18434,0.0666128,0–10%,0,0
4830,0.09828722,0–10%,0,0
1972,0.07095363,0–10%,0,0
25863,0.12087747,10–20%,0,0
12567,0.09171266,0–10%,0,0
11753,0.0538882,0–10%,0,0
27506,0.13262106,10–20%,0,1
14401,0.39505902,30–40%,1,0
26806,0.02622682,0–10%,0,0
29029,0.071839854,0–10%,0,0
20240,0.19116138,10–20%,0,0
25181,0.20149016,20–30%,0,0
14971,0.35560778,30–40%,1,1
8354,0.09616557,0–10%,0,0
6411,0.33703145,30–40%,1,0
8118,0.19285305,10–20%,0,1
26259,0.47303703,40–50%,1,0
27822,0.1287048,10–20%,0,0
16249,0.19156359,10–20%,0,0
4813,0.07225045,0–10%,0,0
14748,0.13520513,10–20%,0,0
24389,0.08963158,0–10%,0,0
17085,0.5053578,50–60%,1,1
28691,0.03519303,0–10%,0,0
5327,0.066505276,0–10%,0,0
2090,0.38054162,30–40%,1,0
25507,0.102040984,10–20%,0,0
15180,0.6258403,60–70%,1,1
5414,0.09051258,0–10%,0,0
23599,0.08931631,0–10%,0,0
17774,0.7627734,70–80%,1,1
2243,0.6669774,60–70%,1,1
2457,0.61150086,60–70%,1,0
28426,0.5642339,50–60%,1,0
2395,0.106462926,10–20%,0,0
3946,0.18466902,10–20%,0,0
28313,0.1937278,10–20%,0,0
9426,0.1525202,10–20%,0,0
17737,0.40772662,40–50%,1,1
22634,0.1318715,10–20%,0,0
5893,0.10875228,10–20%,0,0
8982,0.084274195,0–10%,0,0
25152,0.12158615,10–20%,0,0
354,0.7229031,70–80%,1,0
14884,0.32848212,30–40%,1,1
6118,0.13842031,10–20%,0,0
6425,0.09900999,0–10%,0,0
25912,0.66832244,60–70%,1,0
2444,0.2340998,20–30%,0,0
2686,0.03546911,0–10%,0,0
18319,0.10070428,10–20%,0,0
13174,0.10059879,10–20%,0,0
25450,0.1399142,10–20%,0,0
24359,0.70135766,70–80%,1,1
19814,0.7951491,70–80%,1,1
29562,0.07044866,0–10%,0,0
11852,0.30391333,30–40%,1,0
10956,0.21480657,20–30%,0,0
28237,0.04506417,0–10%,0,0
8090,0.57979065,50–60%,1,1
26865,0.6994093,60–70%,1,1
3197,0.17352045,10–20%,0,0
6243,0.26938054,20–30%,0,0
15270,0.14273578,10–20%,0,1
15084,0.18567817,10–20%,0,1
17461,0.14972441,10–20%,0,1
28710,0.13513917,10–20%,0,0
14864,0.32531017,30–40%,1,1
10432,0.28345114,20–30%,0,1
13129,0.22108701,20–30%,0,0
29651,0.572781,50–60%,1,1
253,0.058581688,0–10%,0,0
6493,0.5486265,50–60%,1,0
15702,0.09027056,0–10%,0,0
15897,0.14245027,10–20%,0,0
27925,0.6470308,60–70%,1,0
16909,0.16283493,10–20%,0,0
24162,0.14223358,10–20%,0,0
20385,0.39834836,30–40%,1,0
29094,0.21782517,20–30%,0,0
2907,0.23278813,20–30%,0,1
20486,0.12028447,10–20%,0,0
16129,0.14992106,10–20%,0,0
16195,0.042912524,0–10%,0,1
26719,0.5494728,50–60%,1,1
1675,0.20006739,20–30%,0,1
21366,0.087187484,0–10%,0,0
23824,0.15535715,10–20%,0,0
27464,0.14687727,10–20%,0,0
28796,0.23457667,20–30%,0,1
7143,0.246053,20–30%,0,1
25598,0.1432654,10–20%,0,0
8642,0.03698541,0–10%,0,0
7542,0.25382572,20–30%,0,1
15284,0.061796203,0–10%,0,0
2618,0.05904753,0–10%,0,0
18674,0.068175115,0–10%,0,0
24721,0.21191841,20–30%,0,0
18022,0.15943423,10–20%,0,1
17931,0.6086611,60–70%,1,1
7778,0.07484956,0–10%,0,0
9641,0.047254972,0–10%,0,0
25137,0.3266703,30–40%,1,0
10237,0.35197118,30–40%,1,0
4603,0.032638248,0–10%,0,0
14584,0.119386755,10–20%,0,0
20606,0.10075651,10–20%,0,0
1437,0.10058035,10–20%,0,0
15117,0.7355272,70–80%,1,0
16250,0.29780194,20–30%,0,0
8662,0.060135722,0–10%,0,0
21387,0.37407553,30–40%,1,0
6155,0.27117273,20–30%,0,1
1932,0.07626471,0–10%,0,0
9504,0.075605966,0–10%,0,0
8044,0.1017035,10–20%,0,0
21407,0.15347047,10–20%,0,0
19277,0.20816134,20–30%,0,0
13720,0.15544118,10–20%,0,1
27623,0.7460379,70–80%,1,1
192,0.11807366,10–20%,0,0
18480,0.03750122,0–10%,0,0
21245,0.08715766,0–10%,0,0
26526,0.237719,20–30%,0,0
10439,0.32732567,30–40%,1,1
14936,0.118140355,10–20%,0,1
8565,0.080251835,0–10%,0,0
28445,0.107055984,10–20%,0,0
19119,0.08879648,0–10%,0,0
4276,0.11063949,10–20%,0,0
18445,0.06820709,0–10%,0,0
19485,0.70706344,70–80%,1,1
14125,0.043122917,0–10%,0,0
28271,0.0864719,0–10%,0,0
12785,0.1186533,10–20%,0,0
12627,0.22137307,20–30%,0,1
8310,0.047843315,0–10%,0,0
18081,0.48483953,40–50%,1,0
22241,0.14912184,10–20%,0,0
19546,0.15333118,10–20%,0,0
10658,0.31748787,30–40%,1,0
24660,0.22129855,20–30%,0,0
24652,0.10799913,10–20%,0,0
14691,0.81244975,80–90%,1,1
5722,0.1334696,10–20%,0,0
19920,0.16379441,10–20%,0,0
14220,0.8080457,80–90%,1,1
19297,0.2756458,20–30%,0,1
26447,0.1240418,10–20%,0,0
19454,0.106752686,10–20%,0,0
6738,0.3652735,30–40%,1,1
3852,0.26939872,20–30%,0,1
10516,0.10835739,10–20%,0,0
5261,0.14247727,10–20%,0,0
28641,0.5601725,50–60%,1,1
22080,0.7527708,70–80%,1,1
338,0.1444852,10–20%,0,1
17119,0.039976373,0–10%,0,0
4799,0.20528908,20–30%,0,0
23183,0.101877,10–20%,0,0
10254,0.20560458,20–30%,0,1
1492,0.614847,60–70%,1,0
3487,0.20756163,20–30%,0,0
4969,0.10595272,10–20%,0,0
5052,0.07968644,0–10%,0,0
7374,0.1448388,10–20%,0,1
11971,0.37947962,30–40%,1,1
20086,0.17168152,10–20%,0,0
11499,0.21502845,20–30%,0,0
16283,0.06877706,0–10%,0,0
24223,0.022956949,0–10%,0,0
4775,0.11208944,10–20%,0,0
10160,0.07744513,0–10%,0,0
11757,0.34824196,30–40%,1,0
24503,0.11991707,10–20%,0,0
2237,0.057396013,0–10%,0,0
20766,0.18465675,10–20%,0,0
18290,0.19132914,10–20%,0,0
1087,0.301936,30–40%,1,0
17295,0.061292067,0–10%,0,0
12214,0.3281557,30–40%,1,0
5036,0.281546,20–30%,0,0
10094,0.123309396,10–20%,0,0
248,0.07020714,0–10%,0,0
9371,0.102842584,10–20%,0,0
17927,0.38868365,30–40%,1,0
16508,0.21760929,20–30%,0,0
11025,0.06728203,0–10%,0,0
21286,0.31933174,30–40%,1,0
26893,0.14272453,10–20%,0,0
6515,0.17300846,10–20%,0,1
22261,0.3326049,30–40%,1,0
7153,0.21014664,20–30%,0,0
22757,0.06772249,0–10%,0,0
2200,0.47559696,40–50%,1,1
15367,0.46428344,40–50%,1,0
7866,0.04682994,0–10%,0,0
5956,0.053320773,0–10%,0,0
12786,0.03050138,0–10%,0,0
27785,0.015454191,0–10%,0,0
29900,0.21433099,20–30%,0,1
8295,0.8062603,80–90%,1,1
27264,0.2525539,20–30%,0,0
8536,0.043094043,0–10%,0,0
15423,0.28809723,20–30%,0,0
29316,0.31650022,30–40%,1,0
2866,0.09211673,0–10%,0,0
7319,0.4525876,40–50%,1,1
4277,0.1514661,10–20%,0,1
25481,0.038466457,0–10%,0,0
9333,0.027373943,0–10%,0,0
9721,0.12836497,10–20%,0,1
27649,0.083516985,0–10%,0,0
7420,0.18244831,10–20%,0,0
27017,0.10368792,10–20%,0,0
15016,0.46845978,40–50%,1,0
11998,0.11690426,10–20%,0,0
5786,0.8516557,80–90%,1,1
17242,0.16623947,10–20%,0,0
23939,0.32182625,30–40%,1,1
13132,0.23814084,20–30%,0,0
6315,0.3896059,30–40%,1,1
22875,0.10934819,10–20%,0,0
12984,0.17665225,10–20%,0,0
19522,0.6959125,60–70%,1,1
1486,0.024623582,0–10%,0,0
20750,0.22969529,20–30%,0,0
2901,0.41138268,40–50%,1,0
3757,0.20163597,20–30%,0,1
691,0.38318536,30–40%,1,0
1837,0.10252034,10–20%,0,1
14890,0.12740818,10–20%,0,0
13034,0.085374415,0–10%,0,0
24975,0.16850734,10–20%,0,0
25940,0.06988217,0–10%,0,0
11402,0.10533117,10–20%,0,0
7840,0.107298985,10–20%,0,0
16344,0.2834645,20–30%,0,0
6386,0.74007314,70–80%,1,1
10507,0.34658206,30–40%,1,1
25298,0.69410646,60–70%,1,1
17635,0.07499326,0–10%,0,0
21046,0.36987534,30–40%,1,1
15641,0.08780037,0–10%,0,0
23495,0.3141458,30–40%,1,1
17304,0.5511176,50–60%,1,1
13811,0.1741691,10–20%,0,0
4204,0.17568876,10–20%,0,0
29532,0.084563084,0–10%,0,0
23563,0.0608178,0–10%,0,0
28832,0.13191375,10–20%,0,0
19579,0.13779381,10–20%,0,0
28814,0.24561569,20–30%,0,0
4821,0.19582787,10–20%,0,0
4084,0.4284322,40–50%,1,0
23159,0.10703923,10–20%,0,0
21326,0.16206902,10–20%,0,1
26395,0.05008462,0–10%,0,0
22448,0.19671662,10–20%,0,0
27953,0.12144421,10–20%,0,0
11794,0.37340423,30–40%,1,1
18059,0.077271625,0–10%,0,0
2003,0.6440613,60–70%,1,1
24546,0.12718476,10–20%,0,0
25740,0.027556842,0–10%,0,0
7284,0.3030127,30–40%,1,0
25619,0.34588775,30–40%,1,1
26145,0.10763316,10–20%,0,0
29993,0.06837575,0–10%,0,0
15228,0.511947,50–60%,1,0
2314,0.08964881,0–10%,0,0
21915,0.28424615,20–30%,0,0
25793,0.0802,0–10%,0,0
24235,0.1490483,10–20%,0,0
26625,0.07672433,0–10%,0,0
7255,0.06458024,0–10%,0,0
24437,0.09138927,0–10%,0,0
19350,0.65258914,60–70%,1,1
7589,0.68022543,60–70%,1,0
27449,0.20383964,20–30%,0,0
22311,0.098735094,0–10%,0,0
21988,0.07266363,0–10%,0,0
16460,0.1262202,10–20%,0,0
8214,0.26471928,20–30%,0,0
26408,0.17725144,10–20%,0,1
3663,0.7963491,70–80%,1,1
12194,0.26507792,20–30%,0,1
7418,0.15155727,10–20%,0,0
13414,0.17261247,10–20%,0,0
14707,0.4429265,40–50%,1,1
25673,0.09211731,0–10%,0,0
14137,0.06074684,0–10%,0,0
17110,0.21230562,20–30%,0,0
22820,0.0699351,0–10%,0,0
25260,0.4015671,40–50%,1,0
501,0.52099174,50–60%,1,0
15166,0.08702074,0–10%,0,0
12741,0.10381365,10–20%,0,0
23607,0.68314,60–70%,1,1
28369,0.1002172,10–20%,0,0
21199,0.15551583,10–20%,0,0
25151,0.045074586,0–10%,0,0
12492,0.2183796,20–30%,0,0
1614,0.13366841,10–20%,0,0
4891,0.104095176,10–20%,0,0
22900,0.8278546,80–90%,1,1
26735,0.10630073,10–20%,0,0
18197,0.090624996,0–10%,0,0
1527,0.11445723,10–20%,0,0
2418,0.22123607,20–30%,0,0
14049,0.2528465,20–30%,0,1
29545,0.14890511,10–20%,0,1
25344,0.13190797,10–20%,0,0
13956,0.3967411,30–40%,1,1
3117,0.10853899,10–20%,0,0
15393,0.1371819,10–20%,0,0
14346,0.028542532,0–10%,0,0
15085,0.05876012,0–10%,0,0
27764,0.100292824,10–20%,0,0
8616,0.16775206,10–20%,0,1
15348,0.15359826,10–20%,0,0
14690,0.1518105,10–20%,0,1
21904,0.09993354,0–10%,0,0
25832,0.09669003,0–10%,0,0
19573,0.19576949,10–20%,0,0
27675,0.65757513,60–70%,1,0
7517,0.14481084,10–20%,0,0
250,0.3584216,30–40%,1,0
932,0.41229954,40–50%,1,1
7592,0.15527318,10–20%,0,0
24825,0.03988744,0–10%,0,0
20611,0.113559484,10–20%,0,1
19018,0.15177372,10–20%,0,0
23286,0.3640186,30–40%,1,0
15764,0.17056525,10–20%,0,0
2503,0.20367648,20–30%,0,1
4208,0.7319759,70–80%,1,0
28561,0.03115456,0–10%,0,0
8638,0.10487248,10–20%,0,0
8301,0.16195725,10–20%,0,0
8220,0.057188533,0–10%,0,0
29072,0.119025625,10–20%,0,0
25413,0.17626935,10–20%,0,1
12528,0.09956157,0–10%,0,0
21503,0.094264925,0–10%,0,0
178,0.19468422,10–20%,0,0
17410,0.17743093,10–20%,0,0
28908,0.08814625,0–10%,0,1
28770,0.32846746,30–40%,1,1
2254,0.15072256,10–20%,0,0
7412,0.31750217,30–40%,1,0
4359,0.22110853,20–30%,0,0
7928,0.12674882,10–20%,0,1
11937,0.2397146,20–30%,0,1
11178,0.1281043,10–20%,0,0
24010,0.12426018,10–20%,0,0
706,0.35828376,30–40%,1,0
23005,0.7735366,70–80%,1,1
13266,0.11663319,10–20%,0,1
17807,0.2384942,20–30%,0,0
6582,0.74411726,70–80%,1,1
16393,0.1120955,10–20%,0,0
1217,0.07894433,0–10%,0,0
15618,0.1595321,10–20%,0,1
21023,0.14243186,10–20%,0,1
20833,0.45356116,40–50%,1,1
20797,0.71735835,70–80%,1,1
21887,0.047587957,0–10%,0,0
29944,0.6668228,60–70%,1,1
5062,0.14866841,10–20%,0,0
13260,0.25274876,20–30%,0,0
28886,0.21286073,20–30%,0,0
17454,0.114836805,10–20%,0,0
23024,0.11850507,10–20%,0,0
3837,0.166701,10–20%,0,0
4745,0.5191634,50–60%,1,0
18136,0.19991358,10–20%,0,0
2465,0.7444463,70–80%,1,1
9210,0.18396498,10–20%,0,1
27042,0.12725684,10–20%,0,0
9634,0.17679358,10–20%,0,0
22979,0.107463956,10–20%,0,0
28608,0.14471357,10–20%,0,0
6215,0.43068987,40–50%,1,0
3253,0.5282233,50–60%,1,1
27516,0.23107769,20–30%,0,0
26028,0.032742295,0–10%,0,0
629,0.07574973,0–10%,0,0
14161,0.37640992,30–40%,1,1
14369,0.12173536,10–20%,0,0
19794,0.09985833,0–10%,0,0
23461,0.053640906,0–10%,0,0
15586,0.11743143,10–20%,0,0
4792,0.14234982,10–20%,0,0
13503,0.17258886,10–20%,0,1
23169,0.7168316,70–80%,1,0
24169,0.09745373,0–10%,0,0
18813,0.15118562,10–20%,0,0
11049,0.79128677,70–80%,1,0
22547,0.19330996,10–20%,0,1
12955,0.87295693,80–90%,1,1
16429,0.11730992,10–20%,0,0
24391,0.12002069,10–20%,0,0
4057,0.22947642,20–30%,0,0
29190,0.16765161,10–20%,0,0
1125,0.22216617,20–30%,0,0
11149,0.36374515,30–40%,1,0
6276,0.16160238,10–20%,0,0
11728,0.06031171,0–10%,0,0
25988,0.10228362,10–20%,0,0
4635,0.07150463,0–10%,0,0
8500,0.20677985,20–30%,0,0
20306,0.2508104,20–30%,0,1
20325,0.123222396,10–20%,0,0
20177,0.1531021,10–20%,0,0
6227,0.20674992,20–30%,0,0
5140,0.059819963,0–10%,0,0
14961,0.18392518,10–20%,0,0
7795,0.07745376,0–10%,0,0
10907,0.8028614,80–90%,1,1
19961,0.20511878,20–30%,0,0
13130,0.13745317,10–20%,0,0
22007,0.090981945,0–10%,0,0
27323,0.2613283,20–30%,0,0
13841,0.11185928,10–20%,0,0
1442,0.23210305,20–30%,0,1
18163,0.08168076,0–10%,0,0
1888,0.53664994,50–60%,1,0
18614,0.62882763,60–70%,1,1
15523,0.038006376,0–10%,0,0
10103,0.24396323,20–30%,0,0
28725,0.10381074,10–20%,0,0
27173,0.26781222,20–30%,0,0
6102,0.07951252,0–10%,0,0
22420,0.27815825,20–30%,0,0
15617,0.2056623,20–30%,0,0
16704,0.713015,70–80%,1,0
27113,0.14052732,10–20%,0,0
26354,0.21921556,20–30%,0,0
12048,0.3621039,30–40%,1,0
18105,0.22486585,20–30%,0,0
23468,0.5670956,50–60%,1,1
9240,0.107828446,10–20%,0,0
9569,0.35097152,30–40%,1,0
29129,0.20766065,20–30%,0,0
711,0.19031806,10–20%,0,0
13080,0.062136944,0–10%,0,0
26892,0.46659285,40–50%,1,0
18921,0.06174786,0–10%,0,0
14168,0.17709492,10–20%,0,0
14822,0.17163973,10–20%,0,1
19058,0.18477668,10–20%,0,0
3241,0.80200344,80–90%,1,1
17474,0.04735694,0–10%,0,0
4060,0.02337494,0–10%,0,0
25025,0.041374646,0–10%,0,0
18156,0.10167742,10–20%,0,0
28739,0.19977753,10–20%,0,0
23421,0.05024982,0–10%,0,0
3383,0.531975,50–60%,1,1
4269,0.19025195,10–20%,0,1
11785,0.12187418,10–20%,0,0
13638,0.0625279,0–10%,0,0
1835,0.5941424,50–60%,1,1
17301,0.13714227,10–20%,0,0
25917,0.07428816,0–10%,0,0
24266,0.122640066,10–20%,0,0
14723,0.05112553,0–10%,0,0
17510,0.30689666,30–40%,1,1
13390,0.6627202,60–70%,1,1
15790,0.11488104,10–20%,0,0
15312,0.15494803,10–20%,0,0
22105,0.11938447,10–20%,0,0
20837,0.12856327,10–20%,0,0
16516,0.04585222,0–10%,0,0
8494,0.69391847,60–70%,1,0
24384,0.030352496,0–10%,0,0
15460,0.124496,10–20%,0,0
4677,0.13758387,10–20%,0,0
385,0.13334331,10–20%,0,0
10089,0.13233863,10–20%,0,0
13797,0.5036402,50–60%,1,0
22789,0.13442494,10–20%,0,1
28850,0.02010011,0–10%,0,0
21416,0.21565211,20–30%,0,0
28081,0.6590979,60–70%,1,1
29242,0.2799052,20–30%,0,1
15464,0.09194233,0–10%,0,0
3961,0.0810634,0–10%,0,0
10218,0.15255083,10–20%,0,0
2194,0.17250447,10–20%,0,0
873,0.12645663,10–20%,0,0
26200,0.21376036,20–30%,0,0
24065,0.17692025,10–20%,0,0
23232,0.22282256,20–30%,0,1
21263,0.16184548,10–20%,0,0
12643,0.20220771,20–30%,0,0
26655,0.3307095,30–40%,1,0
6732,0.06421215,0–10%,0,0
29255,0.23961054,20–30%,0,1
8080,0.08322328,0–10%,0,0
29695,0.29248092,20–30%,0,0
1737,0.25056246,20–30%,0,0
27836,0.12792185,10–20%,0,0
13964,0.18989588,10–20%,0,0
19650,0.058526225,0–10%,0,0
20551,0.15794544,10–20%,0,0
9043,0.2904804,20–30%,0,1
26383,0.050315287,0–10%,0,0
14811,0.13469552,10–20%,0,0
16571,0.68662953,60–70%,1,0
10300,0.08765148,0–10%,0,0
24196,0.16232733,10–20%,0,0
7269,0.08344389,0–10%,0,0
29939,0.12574351,10–20%,0,0
2489,0.33387563,30–40%,1,0
1813,0.63728404,60–70%,1,0
20186,0.10818693,10–20%,0,0
1951,0.097030886,0–10%,0,0
5283,0.21481839,20–30%,0,0
11931,0.062322985,0–10%,0,0
920,0.2206958,20–30%,0,0
3431,0.13762426,10–20%,0,0
4243,0.07176806,0–10%,0,0
13336,0.18924604,10–20%,0,0
15360,0.15078546,10–20%,0,0
12599,0.07726579,0–10%,0,0
2544,0.15639077,10–20%,0,1
19667,0.6132181,60–70%,1,0
23782,0.41341358,40–50%,1,0
16991,0.7668687,70–80%,1,1
702,0.26931933,20–30%,0,1
29441,0.11580471,10–20%,0,0
10367,0.110681765,10–20%,0,1
25622,0.4643236,40–50%,1,0
12719,0.03395481,0–10%,0,0
23333,0.051380243,0–10%,0,0
16655,0.102735415,10–20%,0,0
27142,0.10355365,10–20%,0,0
26944,0.102360494,10–20%,0,0
26765,0.16932614,10–20%,0,1
16788,0.86301214,80–90%,1,1
16100,0.15160112,10–20%,0,1
3790,0.13236596,10–20%,0,1
14423,0.24961786,20–30%,0,0
3236,0.08277023,0–10%,0,0
10521,0.668623,60–70%,1,1
19688,0.08315665,0–10%,0,0
26681,0.14316884,10–20%,0,0
25737,0.13342525,10–20%,0,0
1734,0.121407196,10–20%,0,0
15030,0.8139342,80–90%,1,1
29815,0.27192426,20–30%,0,0
22513,0.0798378,0–10%,0,0
367,0.62707084,60–70%,1,0
2479,0.11618292,10–20%,0,0
15599,0.6411878,60–70%,1,1
4042,0.07595854,0–10%,0,0
